epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
69,2109.75,1.35078,0.87389,0.86925,0.67507,0.5781,0.67508,0.48351,1.406,1.03325,0.87247,0.0004085,0.0004085,0.0004085
70,2143.52,1.33088,0.84842,0.85669,0.65356,0.5634,0.67343,0.49201,1.33151,1.01176,0.87145,0.000396125,0.000396125,0.000396125
71,2178.62,1.37501,0.86869,0.87764,0.63925,0.56432,0.67658,0.49635,1.32123,0.9985,0.86764,0.00038375,0.00038375,0.00038375
72,2212.26,1.39446,0.85384,0.87626,0.4724,0.85103,0.67691,0.49256,1.30388,1.00968,0.86125,0.000371375,0.000371375,0.000371375
73,2246.46,1.41982,0.8659,0.87478,0.58496,0.81587,0.70001,0.50002,1.3182,1.01288,0.86191,0.000359,0.000359,0.000359
74,2280.41,1.31382,0.86623,0.87032,0.57049,0.85103,0.70402,0.51867,1.30071,0.99105,0.85963,0.000346625,0.000346625,0.000346625
75,2314.03,1.31413,0.84621,0.86068,0.57968,0.83576,0.70534,0.52122,1.27519,0.98713,0.85711,0.00033425,0.00033425,0.00033425
76,2347.66,1.33457,0.81649,0.86109,0.59928,0.84907,0.67873,0.50892,1.25788,1.02467,0.85634,0.000321875,0.000321875,0.000321875
77,2378.14,1.4098,0.85088,0.86906,0.62382,0.83989,0.67747,0.50308,1.27874,1.03536,0.85768,0.0003095,0.0003095,0.0003095
78,2408.04,1.36059,0.89505,0.86616,0.67,0.79628,0.67335,0.52741,1.30462,1.06065,0.85914,0.000297125,0.000297125,0.000297125
79,2437.95,1.3405,0.83452,0.85678,0.62461,0.81234,0.67406,0.55071,1.29129,1.06518,0.85977,0.00028475,0.00028475,0.00028475
80,2467.68,1.32957,0.85524,0.85729,0.52287,0.82553,0.68189,0.55245,1.29655,1.01216,0.86246,0.000272375,0.000272375,0.000272375
81,2497.66,1.26381,0.80334,0.86701,0.49389,0.84013,0.68185,0.55702,1.30718,1.0138,0.86334,0.00026,0.00026,0.00026
82,2528.44,1.3176,0.81842,0.85635,0.47987,0.81904,0.67353,0.53007,1.30579,1.01619,0.86667,0.000247625,0.000247625,0.000247625
83,2558.79,1.29313,0.77032,0.85287,0.60869,0.54031,0.66894,0.52979,1.27346,1.0231,0.86512,0.00023525,0.00023525,0.00023525
84,2589.22,1.26904,0.7859,0.84719,0.65157,0.54623,0.66493,0.50097,1.25378,1.03405,0.86567,0.000222875,0.000222875,0.000222875
85,2619.24,1.27111,0.81647,0.85763,0.66015,0.53938,0.66153,0.49378,1.25255,1.04207,0.86607,0.0002105,0.0002105,0.0002105
86,2648.89,1.28992,0.82411,0.86203,0.66388,0.54028,0.66165,0.48994,1.2566,1.04071,0.86572,0.000198125,0.000198125,0.000198125
87,2678.63,1.28947,0.77994,0.86407,0.66428,0.54623,0.66414,0.49075,1.27151,1.03615,0.86459,0.00018575,0.00018575,0.00018575
88,2708.36,1.31607,0.82892,0.84935,0.66398,0.54623,0.66367,0.49123,1.27404,1.03652,0.86541,0.000173375,0.000173375,0.000173375
89,2738.16,1.33249,0.82542,0.86024,0.65823,0.54281,0.68381,0.50728,1.26354,1.04268,0.8664,0.000161,0.000161,0.000161
90,2768.68,1.26402,0.77954,0.86757,0.65235,0.54281,0.67929,0.504,1.29325,1.04351,0.86821,0.000148625,0.000148625,0.000148625
91,2798.9,1.2718,0.9003,0.85343,0.61247,0.77424,0.72473,0.53681,1.30073,1.0325,0.86818,0.00013625,0.00013625,0.00013625
92,2828.56,1.26943,0.85248,0.85792,0.60373,0.5435,0.68588,0.50828,1.2827,1.00823,0.86221,0.000123875,0.000123875,0.000123875
93,2857.96,1.15642,0.78272,0.85203,0.58562,0.54893,0.68788,0.51222,1.26647,0.99913,0.85864,0.0001115,0.0001115,0.0001115
94,2887.18,1.23248,0.8632,0.86005,0.60498,0.73845,0.73321,0.54033,1.25283,1.00271,0.85624,9.9125e-05,9.9125e-05,9.9125e-05
95,2916.23,1.22879,0.811,0.86472,0.56296,0.80041,0.73379,0.54321,1.25578,1.00354,0.85777,8.675e-05,8.675e-05,8.675e-05
96,2945.53,1.23697,0.79626,0.86782,0.57279,0.78733,0.7307,0.54238,1.2486,1.00722,0.86033,7.4375e-05,7.4375e-05,7.4375e-05
97,2974.6,1.23782,0.83595,0.87117,0.57322,0.7926,0.73027,0.54254,1.24669,1.01217,0.86222,6.2e-05,6.2e-05,6.2e-05
98,3003.83,1.19751,0.79244,0.85192,0.44615,0.86815,0.66919,0.50076,1.25765,1.0165,0.8668,4.9625e-05,4.9625e-05,4.9625e-05
99,3032.84,1.21591,0.79155,0.8709,0.45026,0.86815,0.66765,0.49991,1.26323,1.01612,0.86971,3.725e-05,3.725e-05,3.725e-05
100,3062.02,1.16665,0.75738,0.86175,0.45372,0.86815,0.66822,0.49966,1.26501,1.01624,0.8713,2.4875e-05,2.4875e-05,2.4875e-05
