epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
72,1199.67,0.69334,0.72516,0.91626,0.55763,0.70188,0.6265,0.53205,0.72244,1.05877,0.95455,0.000371375,0.000371375,0.000371375
73,1216.28,0.70238,0.71006,0.92147,0.59663,0.70223,0.637,0.53311,0.74413,0.95749,0.97295,0.000359,0.000359,0.000359
74,1232.81,0.68859,0.74585,0.91419,0.66036,0.67104,0.66206,0.55012,0.70355,0.88849,0.95098,0.000346625,0.000346625,0.000346625
75,1249.51,0.67864,0.71718,0.90686,0.65602,0.61703,0.66056,0.55778,0.71931,0.90036,0.9623,0.00033425,0.00033425,0.00033425
76,1266.19,0.6887,0.72922,0.91752,0.56342,0.66855,0.65518,0.54191,0.71545,0.94185,0.95286,0.000321875,0.000321875,0.000321875
77,1282.77,0.66097,0.70927,0.89596,0.63511,0.62009,0.65059,0.55176,0.69243,0.92905,0.93624,0.0003095,0.0003095,0.0003095
78,1299.41,0.68094,0.7227,0.91089,0.54437,0.73582,0.6526,0.54508,0.74497,0.9231,0.98098,0.000297125,0.000297125,0.000297125
79,1316.01,0.67364,0.70847,0.90636,0.70378,0.59173,0.66957,0.56958,0.7156,0.95054,0.94768,0.00028475,0.00028475,0.00028475
80,1332.65,0.67191,0.67402,0.90874,0.70128,0.61505,0.65065,0.5478,0.71739,0.95162,0.95309,0.000272375,0.000272375,0.000272375
81,1349.07,0.65506,0.68694,0.90268,0.62511,0.64252,0.64704,0.55055,0.72553,0.97019,0.95584,0.00026,0.00026,0.00026
82,1365.44,0.67482,0.68494,0.90671,0.65042,0.67268,0.66402,0.56173,0.71215,1.01387,0.95378,0.000247625,0.000247625,0.000247625
83,1381.88,0.65156,0.66748,0.89828,0.65563,0.67599,0.653,0.54544,0.70253,0.94318,0.93602,0.00023525,0.00023525,0.00023525
84,1398.38,0.65276,0.66353,0.90106,0.65378,0.64042,0.64019,0.53561,0.72814,0.95724,0.95816,0.000222875,0.000222875,0.000222875
85,1414.97,0.65373,0.67612,0.89637,0.67025,0.65959,0.65671,0.54643,0.72411,0.94154,0.95659,0.0002105,0.0002105,0.0002105
86,1431.54,0.66382,0.6656,0.90253,0.71563,0.54533,0.65365,0.54502,0.72271,0.98901,0.95624,0.000198125,0.000198125,0.000198125
87,1448.11,0.66551,0.63964,0.89961,0.60406,0.65287,0.63876,0.53762,0.7169,0.96248,0.94711,0.00018575,0.00018575,0.00018575
88,1464.57,0.65422,0.66149,0.8971,0.6709,0.60843,0.61552,0.51665,0.72878,1.0425,0.96178,0.000173375,0.000173375,0.000173375
89,1481.06,0.65602,0.63986,0.90246,0.61106,0.63121,0.6259,0.5304,0.72783,1.00851,0.95294,0.000161,0.000161,0.000161
90,1497.59,0.64468,0.63301,0.89816,0.67805,0.54522,0.60444,0.50796,0.72019,1.04031,0.95312,0.000148625,0.000148625,0.000148625
