epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
67,1131.08,0.68575,0.77725,0.89602,0.69031,0.59909,0.65828,0.56014,0.69626,0.90665,0.90216,0.00043325,0.00043325,0.00043325
68,1147.71,0.6956,0.81334,0.89858,0.62847,0.56043,0.60094,0.50681,0.70344,0.96231,0.90873,0.000420875,0.000420875,0.000420875
69,1164.35,0.67532,0.77787,0.89121,0.6498,0.62327,0.66448,0.56587,0.70422,0.86473,0.9197,0.0004085,0.0004085,0.0004085
70,1180.93,0.67753,0.78279,0.89179,0.53081,0.65009,0.59227,0.50481,0.69179,0.93853,0.91675,0.000396125,0.000396125,0.000396125
71,1197.61,0.71022,0.80145,0.89877,0.53355,0.69533,0.63983,0.53957,0.69958,0.91198,0.91607,0.00038375,0.00038375,0.00038375
72,1214.23,0.68532,0.77,0.89185,0.59678,0.65704,0.63714,0.54059,0.70263,0.91799,0.91403,0.000371375,0.000371375,0.000371375
73,1231.02,0.69835,0.75537,0.89803,0.63674,0.61208,0.66181,0.56634,0.69838,0.8991,0.90623,0.000359,0.000359,0.000359
74,1247.6,0.68013,0.76575,0.89034,0.57394,0.64355,0.61181,0.51653,0.73744,0.94277,0.92417,0.000346625,0.000346625,0.000346625
75,1264.28,0.67391,0.75665,0.88767,0.5317,0.66039,0.61785,0.52513,0.71026,0.94495,0.91224,0.00033425,0.00033425,0.00033425
76,1280.89,0.68458,0.73322,0.89827,0.58817,0.55436,0.58707,0.49988,0.7118,1.01243,0.90876,0.000321875,0.000321875,0.000321875
77,1297.63,0.6606,0.72212,0.87925,0.64129,0.62965,0.63178,0.53443,0.69329,0.94579,0.90184,0.0003095,0.0003095,0.0003095
78,1314.3,0.68126,0.74477,0.8899,0.67285,0.61385,0.65725,0.56123,0.68382,0.88012,0.90738,0.000297125,0.000297125,0.000297125
79,1330.99,0.67624,0.73503,0.88977,0.69752,0.60171,0.66016,0.55989,0.68989,0.89601,0.90732,0.00028475,0.00028475,0.00028475
80,1347.68,0.66845,0.69791,0.88936,0.64288,0.59676,0.62378,0.5287,0.70231,0.99036,0.90585,0.000272375,0.000272375,0.000272375
81,1364.32,0.65302,0.71636,0.88115,0.63069,0.60326,0.62821,0.53198,0.706,0.92748,0.91097,0.00026,0.00026,0.00026
82,1381.02,0.66973,0.71449,0.88799,0.55806,0.66674,0.65101,0.55195,0.69648,0.94182,0.90757,0.000247625,0.000247625,0.000247625
83,1397.68,0.64868,0.69883,0.88138,0.62641,0.63824,0.65035,0.55864,0.70873,0.96241,0.91471,0.00023525,0.00023525,0.00023525
84,1414.39,0.64953,0.67675,0.88197,0.72907,0.54237,0.6402,0.53974,0.69757,0.95179,0.91077,0.000222875,0.000222875,0.000222875
