epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
54,894.386,0.66447,0.71297,0.92376,0.68778,0.62221,0.68173,0.57846,0.68832,0.77983,0.96425,0.000594125,0.000594125,0.000594125
55,910.854,0.66262,0.70308,0.92562,0.57189,0.72255,0.65457,0.56051,0.68818,0.82444,0.96885,0.00058175,0.00058175,0.00058175
56,927.422,0.66224,0.68931,0.9165,0.60623,0.64416,0.67032,0.56823,0.70812,0.82246,0.97959,0.000569375,0.000569375,0.000569375
57,943.928,0.66128,0.7107,0.92886,0.63192,0.69702,0.67911,0.57744,0.67672,0.79515,0.95984,0.000557,0.000557,0.000557
58,961.057,0.65908,0.71031,0.9168,0.6931,0.633,0.66835,0.56839,0.67278,0.80163,0.95746,0.000544625,0.000544625,0.000544625
59,978.092,0.65722,0.69053,0.9181,0.55813,0.60388,0.60444,0.50627,0.69755,0.92217,0.97553,0.00053225,0.00053225,0.00053225
60,994.826,0.65787,0.7074,0.92243,0.66338,0.66586,0.677,0.58134,0.68174,0.78766,0.971,0.000519875,0.000519875,0.000519875
61,1011.51,0.66313,0.69801,0.92121,0.61712,0.71473,0.66193,0.55409,0.69389,0.87326,0.97186,0.0005075,0.0005075,0.0005075
62,1028.26,0.64386,0.6741,0.92033,0.63162,0.63525,0.64657,0.54838,0.68691,0.88076,0.96573,0.000495125,0.000495125,0.000495125
63,1045.08,0.64778,0.66098,0.92136,0.6167,0.74676,0.70529,0.59692,0.70213,0.8084,0.97795,0.00048275,0.00048275,0.00048275
64,1061.53,0.64797,0.67455,0.92094,0.50948,0.74754,0.63738,0.54688,0.69333,0.83407,0.96759,0.000470375,0.000470375,0.000470375
65,1077.95,0.64758,0.64502,0.91706,0.54083,0.7367,0.64962,0.54922,0.67185,0.84524,0.95855,0.000458,0.000458,0.000458
66,1094.43,0.63983,0.64765,0.90576,0.55379,0.63014,0.63177,0.54388,0.66729,0.87595,0.95536,0.000445625,0.000445625,0.000445625
67,1111.26,0.6262,0.62358,0.90793,0.64803,0.75845,0.69342,0.58783,0.6709,0.82048,0.95598,0.00043325,0.00043325,0.00043325
68,1128.88,0.63861,0.65311,0.91183,0.5639,0.71732,0.61846,0.52777,0.68888,0.84188,0.96577,0.000420875,0.000420875,0.000420875
69,1146.3,0.62284,0.62202,0.90709,0.64129,0.68491,0.65628,0.55883,0.6778,0.79763,0.95755,0.0004085,0.0004085,0.0004085
70,1163.66,0.64126,0.63824,0.91254,0.62215,0.66532,0.68186,0.5751,0.67364,0.80919,0.96132,0.000396125,0.000396125,0.000396125
71,1180.76,0.64656,0.63648,0.91131,0.6429,0.70242,0.66771,0.56779,0.66062,0.84171,0.95562,0.00038375,0.00038375,0.00038375
72,1197.84,0.62796,0.62161,0.90529,0.58842,0.80109,0.67385,0.5781,0.66719,0.82066,0.95116,0.000371375,0.000371375,0.000371375
73,1214.71,0.63741,0.59662,0.91317,0.63704,0.71203,0.69413,0.59993,0.66138,0.79454,0.95303,0.000359,0.000359,0.000359
