epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
75,151.551,1.64276,1.08829,0.90258,0.608,0.51709,0.59571,0.44871,1.46962,1.08492,0.87386,0.00033425,0.00033425,0.00033425
76,153.515,1.58494,1.0267,0.88714,0.65814,0.50875,0.60371,0.45546,1.52448,1.05703,0.87209,0.000321875,0.000321875,0.000321875
77,155.481,1.71161,1.10368,0.91501,0.91846,0.49991,0.59151,0.4445,1.61742,1.06582,0.87922,0.0003095,0.0003095,0.0003095
78,157.446,1.56691,1.07057,0.88932,0.91802,0.5046,0.60136,0.4544,1.55091,1.04786,0.87717,0.000297125,0.000297125,0.000297125
79,159.425,1.51723,1.01429,0.88517,0.92463,0.50149,0.60617,0.48374,1.47667,1.03701,0.87307,0.00028475,0.00028475,0.00028475
80,161.375,1.50413,1.01732,0.89293,0.60033,0.54896,0.60242,0.44847,1.45256,1.01273,0.87093,0.000272375,0.000272375,0.000272375
81,163.295,1.54701,0.99302,0.88097,0.61106,0.55993,0.60276,0.44891,1.47835,1.00629,0.87356,0.00026,0.00026,0.00026
82,165.302,1.56572,1.00342,0.88851,0.63809,0.54966,0.59973,0.439,1.52424,1.04519,0.87863,0.000247625,0.000247625,0.000247625
83,167.259,1.4626,0.94044,0.8814,0.61513,0.56535,0.61457,0.44794,1.53058,1.06126,0.88116,0.00023525,0.00023525,0.00023525
84,169.272,1.49316,0.94932,0.8861,0.60743,0.57071,0.61821,0.4456,1.55363,1.09768,0.88207,0.000222875,0.000222875,0.000222875
85,171.311,1.55244,0.9824,0.89269,0.60797,0.56298,0.61157,0.45398,1.5414,1.08445,0.88069,0.0002105,0.0002105,0.0002105
86,173.314,1.55865,0.97404,0.88959,0.62883,0.56336,0.61951,0.46992,1.46865,1.05627,0.87204,0.000198125,0.000198125,0.000198125
87,175.238,1.52196,0.99342,0.87304,0.64919,0.54151,0.62072,0.47077,1.46951,1.04432,0.87205,0.00018575,0.00018575,0.00018575
88,177.202,1.54627,0.93733,0.87746,0.59643,0.5541,0.62084,0.47065,1.47621,1.00546,0.87619,0.000173375,0.000173375,0.000173375
89,179.122,1.4923,0.91138,0.89584,0.582,0.55992,0.62008,0.44766,1.47941,0.98193,0.87884,0.000161,0.000161,0.000161
90,181.117,1.53292,0.92451,0.88335,0.5838,0.55993,0.62161,0.4504,1.52809,0.96096,0.88544,0.000148625,0.000148625,0.000148625
91,202.479,1.55054,1.0804,0.90257,0.59974,0.5493,0.62008,0.44086,1.54696,0.98079,0.88749,0.00013625,0.00013625,0.00013625
92,204.547,1.45822,0.96129,0.89474,0.60306,0.53963,0.61178,0.44743,1.56433,1.00431,0.88185,0.000123875,0.000123875,0.000123875
93,206.484,1.52738,1.06189,0.89394,0.61724,0.53867,0.61344,0.44801,1.52863,1.00315,0.87756,0.0001115,0.0001115,0.0001115
94,208.465,1.46973,1.01534,0.88873,0.61358,0.54281,0.62006,0.4806,1.47136,0.97504,0.87034,9.9125e-05,9.9125e-05,9.9125e-05
95,210.399,1.40549,0.95716,0.89806,0.61605,0.54375,0.63158,0.47169,1.45736,0.95766,0.86928,8.675e-05,8.675e-05,8.675e-05
96,212.364,1.39571,0.9268,0.89242,0.60542,0.54616,0.63048,0.48357,1.46778,0.98315,0.86988,7.4375e-05,7.4375e-05,7.4375e-05
97,214.306,1.4569,0.94715,0.91061,0.59748,0.54997,0.62892,0.48291,1.47382,0.98547,0.87071,6.2e-05,6.2e-05,6.2e-05
98,216.354,1.44362,0.96578,0.90021,0.59507,0.54815,0.63025,0.47528,1.46825,0.98124,0.8716,4.9625e-05,4.9625e-05,4.9625e-05
99,218.296,1.43747,0.98461,0.87317,0.59211,0.54695,0.6296,0.47551,1.47075,0.97483,0.87195,3.725e-05,3.725e-05,3.725e-05
100,220.252,1.47177,0.96471,0.87047,0.59028,0.54725,0.63068,0.47604,1.46391,0.97833,0.86995,2.4875e-05,2.4875e-05,2.4875e-05
