epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
73,147.517,1.68346,1.12975,0.91688,0.95141,0.51477,0.68869,0.47437,1.57256,0.91032,0.90552,0.000359,0.000359,0.000359
74,149.522,1.57219,1.0947,0.91208,0.90238,0.5055,0.67159,0.47563,1.59632,0.93328,0.90521,0.000346625,0.000346625,0.000346625
75,151.442,1.6005,1.04296,0.89626,0.61773,0.4952,0.66517,0.47282,1.62629,0.94853,0.91037,0.00033425,0.00033425,0.00033425
76,153.416,1.55604,1.00114,0.88033,0.60876,0.49721,0.67957,0.50286,1.54512,0.93947,0.90378,0.000321875,0.000321875,0.000321875
77,155.361,1.66747,1.05833,0.90664,0.61891,0.49172,0.66477,0.49043,1.52045,0.94962,0.89936,0.0003095,0.0003095,0.0003095
78,157.349,1.55061,1.02499,0.89382,0.62421,0.50171,0.64749,0.45021,1.58165,0.9751,0.90271,0.000297125,0.000297125,0.000297125
79,159.273,1.50469,0.99578,0.88666,0.62499,0.50697,0.66323,0.48251,1.54866,0.94921,0.90168,0.00028475,0.00028475,0.00028475
80,161.209,1.46287,0.96437,0.88718,0.89576,0.50679,0.65082,0.45093,1.66115,0.95905,0.91513,0.000272375,0.000272375,0.000272375
81,163.109,1.52465,0.95195,0.87718,0.90114,0.5007,0.6659,0.45781,1.68435,0.9682,0.91824,0.00026,0.00026,0.00026
82,165.078,1.53096,0.97209,0.88565,0.89571,0.50647,0.66202,0.44327,1.58009,0.94368,0.9037,0.000247625,0.000247625,0.000247625
83,167,1.4329,0.91819,0.87791,0.60429,0.50136,0.66359,0.43259,1.55684,0.94612,0.90093,0.00023525,0.00023525,0.00023525
84,168.97,1.45366,0.92275,0.88246,0.62013,0.49778,0.65752,0.43761,1.57781,0.93946,0.91008,0.000222875,0.000222875,0.000222875
85,170.915,1.51119,0.95678,0.89483,0.62807,0.49993,0.66034,0.48825,1.56241,0.94868,0.90988,0.0002105,0.0002105,0.0002105
86,172.859,1.50452,0.94651,0.8882,0.64451,0.50229,0.64453,0.48288,1.5484,0.9674,0.90741,0.000198125,0.000198125,0.000198125
87,174.763,1.49305,0.97072,0.87332,0.61745,0.51324,0.64407,0.48023,1.56116,0.967,0.91087,0.00018575,0.00018575,0.00018575
88,176.755,1.51395,0.91672,0.87508,0.63195,0.50514,0.64157,0.47618,1.57972,0.95968,0.90853,0.000173375,0.000173375,0.000173375
