epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
69,139.998,1.46212,0.90887,0.86984,0.62868,0.82667,0.70469,0.52262,1.37005,0.84783,0.87888,0.0004085,0.0004085,0.0004085
70,142.015,1.44199,0.93093,0.86917,0.56184,0.82419,0.71497,0.547,1.31473,0.86103,0.87317,0.000396125,0.000396125,0.000396125
71,143.993,1.43152,0.90261,0.86069,0.53277,0.81529,0.71615,0.53928,1.30417,0.84359,0.87268,0.00038375,0.00038375,0.00038375
72,145.95,1.35287,0.89894,0.86686,0.5277,0.83387,0.71191,0.5438,1.37176,0.81788,0.87929,0.000371375,0.000371375,0.000371375
73,147.876,1.45227,0.97097,0.88191,0.5446,0.832,0.71272,0.54104,1.36568,0.81668,0.88026,0.000359,0.000359,0.000359
74,149.862,1.37094,0.94159,0.88319,0.54318,0.83527,0.71628,0.53221,1.31574,0.81258,0.88469,0.000346625,0.000346625,0.000346625
75,151.785,1.39471,0.89487,0.86912,0.52965,0.80394,0.71651,0.52442,1.32548,0.82271,0.88682,0.00033425,0.00033425,0.00033425
76,153.802,1.34022,0.86926,0.8567,0.62724,0.53035,0.68161,0.5444,1.33462,0.80437,0.88599,0.000321875,0.000321875,0.000321875
77,155.828,1.44543,0.90551,0.87943,0.61909,0.53232,0.69191,0.55589,1.37932,0.79868,0.88757,0.0003095,0.0003095,0.0003095
78,157.945,1.35874,0.88526,0.85964,0.89996,0.53596,0.69258,0.54741,1.34383,0.78827,0.88629,0.000297125,0.000297125,0.000297125
79,159.937,1.2907,0.85633,0.85782,0.88123,0.57035,0.71299,0.57075,1.30121,0.78718,0.884,0.00028475,0.00028475,0.00028475
80,161.914,1.31007,0.85431,0.86712,0.55449,0.82287,0.75092,0.57755,1.30504,0.80099,0.88598,0.000272375,0.000272375,0.000272375
81,163.829,1.30377,0.82534,0.84646,0.57381,0.80696,0.75027,0.58186,1.31697,0.81589,0.88654,0.00026,0.00026,0.00026
82,165.809,1.33586,0.84989,0.85908,0.90237,0.62352,0.73049,0.54,1.32566,0.83041,0.88293,0.000247625,0.000247625,0.000247625
83,167.765,1.2999,0.82728,0.85787,0.66274,0.60997,0.72814,0.53987,1.33566,0.81673,0.88718,0.00023525,0.00023525,0.00023525
84,169.731,1.26741,0.80534,0.85681,0.51463,0.88119,0.72261,0.53003,1.30508,0.82904,0.88461,0.000222875,0.000222875,0.000222875
85,171.71,1.29131,0.82709,0.86347,0.63611,0.56373,0.69663,0.51849,1.29417,0.80748,0.88588,0.0002105,0.0002105,0.0002105
86,173.687,1.30346,0.8265,0.86041,0.65662,0.55637,0.66813,0.4978,1.28856,0.81252,0.88948,0.000198125,0.000198125,0.000198125
87,175.642,1.32471,0.86748,0.85243,0.66106,0.54813,0.66728,0.49251,1.3025,0.8103,0.89089,0.00018575,0.00018575,0.00018575
88,177.627,1.32754,0.81766,0.8511,0.65716,0.56525,0.67017,0.49175,1.27238,0.8376,0.88179,0.000173375,0.000173375,0.000173375
89,179.556,1.28143,0.79714,0.86494,0.63511,0.57705,0.66903,0.49646,1.27637,0.83114,0.87968,0.000161,0.000161,0.000161
90,181.538,1.32694,0.81875,0.85853,0.6714,0.54566,0.68544,0.5174,1.3359,0.83351,0.8828,0.000148625,0.000148625,0.000148625
91,205.24,1.36746,0.90865,0.87679,0.53896,0.82705,0.72887,0.53751,1.36704,0.82025,0.8861,0.00013625,0.00013625,0.00013625
92,207.315,1.3007,0.82627,0.86695,0.59472,0.77547,0.72869,0.54475,1.33873,0.81866,0.88332,0.000123875,0.000123875,0.000123875
93,209.249,1.34261,0.90351,0.8651,0.64447,0.88343,0.74429,0.5578,1.3254,0.82441,0.88469,0.0001115,0.0001115,0.0001115
94,211.247,1.23841,0.86524,0.85558,0.65707,0.89505,0.748,0.55935,1.32489,0.83135,0.88845,9.9125e-05,9.9125e-05,9.9125e-05
95,213.162,1.28554,0.85002,0.87798,0.66634,0.89543,0.74816,0.55868,1.33199,0.82762,0.89548,8.675e-05,8.675e-05,8.675e-05
96,215.182,1.1942,0.78635,0.86061,0.6721,0.88905,0.74482,0.55918,1.32129,0.81745,0.89407,7.4375e-05,7.4375e-05,7.4375e-05
97,217.118,1.25267,0.80877,0.8747,0.61086,0.82397,0.7293,0.54728,1.32031,0.8178,0.89398,6.2e-05,6.2e-05,6.2e-05
98,219.117,1.22157,0.80804,0.86552,0.60194,0.81349,0.72957,0.54767,1.30842,0.80059,0.89314,4.9625e-05,4.9625e-05,4.9625e-05
99,221.03,1.25247,0.82626,0.85062,0.59904,0.81115,0.7298,0.54847,1.29603,0.79696,0.89241,3.725e-05,3.725e-05,3.725e-05
100,222.979,1.26185,0.83492,0.84755,0.6305,0.73522,0.72978,0.54317,1.2872,0.80473,0.89157,2.4875e-05,2.4875e-05,2.4875e-05
