epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
88,2672.76,1.33826,0.84852,0.85286,0.64445,0.51294,0.6708,0.54895,1.24305,1.00105,0.86142,0.000173375,0.000173375,0.000173375
89,2706.15,1.34182,0.81941,0.86124,0.64082,0.51755,0.67035,0.55157,1.23531,0.98939,0.85889,0.000161,0.000161,0.000161
90,2740.34,1.26315,0.77012,0.86673,0.64678,0.51822,0.67962,0.55164,1.26312,0.98509,0.85784,0.000148625,0.000148625,0.000148625
91,2772.3,1.30251,0.91962,0.85714,0.63149,0.51772,0.66456,0.51221,1.26809,0.993,0.85946,0.00013625,0.00013625,0.00013625
92,2803.83,1.27804,0.86623,0.86234,0.64429,0.51713,0.65314,0.50422,1.27093,1.01649,0.86044,0.000123875,0.000123875,0.000123875
93,2840.32,1.18807,0.8055,0.85571,0.64973,0.51619,0.65224,0.50438,1.27939,1.01412,0.86278,0.0001115,0.0001115,0.0001115
94,2872.29,1.24812,0.8608,0.86407,0.5981,0.51526,0.65776,0.50816,1.27679,1.01333,0.86071,9.9125e-05,9.9125e-05,9.9125e-05
95,2906.6,1.24242,0.80611,0.86731,0.59928,0.51452,0.65835,0.50904,1.27582,1.01566,0.86033,8.675e-05,8.675e-05,8.675e-05
96,2939.23,1.248,0.8157,0.8616,0.6517,0.51199,0.65703,0.5107,1.2652,1.01586,0.85944,7.4375e-05,7.4375e-05,7.4375e-05
97,2974.08,1.27014,0.84859,0.87365,0.64957,0.51199,0.65732,0.5106,1.2629,1.0078,0.85923,6.2e-05,6.2e-05,6.2e-05
98,3007.49,1.20557,0.80418,0.85406,0.66802,0.50887,0.66122,0.50865,1.27359,1.00256,0.8627,4.9625e-05,4.9625e-05,4.9625e-05
99,3039.39,1.22071,0.79194,0.86865,0.67276,0.50732,0.66124,0.5091,1.28003,1.00633,0.86488,3.725e-05,3.725e-05,3.725e-05
100,3070.36,1.19698,0.77537,0.86981,0.68038,0.50773,0.65502,0.50513,1.28499,1.01127,0.86682,2.4875e-05,2.4875e-05,2.4875e-05
