epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
79,1319.75,0.65129,0.6655,0.89982,0.52921,0.69913,0.62794,0.53807,0.67956,0.94166,0.93831,0.00028475,0.00028475,0.00028475
80,1336.26,0.6426,0.62976,0.90013,0.63805,0.6504,0.63649,0.53982,0.68704,0.91641,0.9427,0.000272375,0.000272375,0.000272375
81,1353.01,0.63251,0.643,0.8964,0.70243,0.62545,0.65476,0.55336,0.6908,0.88367,0.94097,0.00026,0.00026,0.00026
82,1369.57,0.63993,0.6387,0.89781,0.64772,0.59026,0.63904,0.54631,0.67831,0.94232,0.94608,0.000247625,0.000247625,0.000247625
83,1386.17,0.62907,0.61458,0.89712,0.56193,0.63812,0.62071,0.52788,0.68191,0.92803,0.94634,0.00023525,0.00023525,0.00023525
84,1402.59,0.63194,0.59588,0.89851,0.5868,0.64222,0.64212,0.54991,0.67759,0.89504,0.93726,0.000222875,0.000222875,0.000222875
85,1419.22,0.63104,0.61672,0.89398,0.57399,0.6643,0.63195,0.54315,0.69087,0.91322,0.94453,0.0002105,0.0002105,0.0002105
86,1435.83,0.63911,0.63059,0.895,0.60615,0.65929,0.63908,0.54991,0.67915,0.8883,0.93384,0.000198125,0.000198125,0.000198125
87,1452.37,0.63524,0.5989,0.89246,0.58492,0.65585,0.66351,0.57225,0.67674,0.85253,0.93265,0.00018575,0.00018575,0.00018575
88,1468.84,0.62856,0.60087,0.89052,0.57579,0.69093,0.65626,0.56309,0.67993,0.88897,0.93542,0.000173375,0.000173375,0.000173375
89,1485.4,0.62933,0.59332,0.89572,0.5978,0.63031,0.63858,0.55027,0.67336,0.90091,0.9304,0.000161,0.000161,0.000161
90,1502.01,0.61413,0.56723,0.88851,0.59901,0.66363,0.63674,0.54888,0.67482,0.91138,0.93217,0.000148625,0.000148625,0.000148625
91,1538.14,0.60103,0.60094,0.90431,0.56632,0.65432,0.59324,0.50914,0.69234,0.96125,0.94031,0.00013625,0.00013625,0.00013625
92,1554.58,0.60396,0.57066,0.89123,0.62083,0.64095,0.63215,0.54198,0.68073,0.91324,0.94071,0.000123875,0.000123875,0.000123875
93,1570.95,0.59778,0.54671,0.90279,0.57243,0.65981,0.63015,0.54404,0.67733,0.90718,0.93802,0.0001115,0.0001115,0.0001115
94,1587.4,0.60172,0.53128,0.89651,0.56805,0.66604,0.62281,0.53534,0.68556,0.93202,0.94458,9.9125e-05,9.9125e-05,9.9125e-05
95,1603.74,0.58672,0.5279,0.8901,0.6006,0.62228,0.63023,0.5427,0.68266,0.92153,0.94154,8.675e-05,8.675e-05,8.675e-05
96,1620.22,0.58771,0.52958,0.89105,0.57839,0.6252,0.61669,0.53318,0.68002,0.9555,0.94146,7.4375e-05,7.4375e-05,7.4375e-05
97,1636.5,0.58228,0.50959,0.88772,0.56051,0.66083,0.62065,0.53371,0.68097,0.93914,0.94219,6.2e-05,6.2e-05,6.2e-05
98,1652.94,0.58018,0.50146,0.88809,0.5951,0.68136,0.63161,0.54225,0.6795,0.91349,0.9395,4.9625e-05,4.9625e-05,4.9625e-05
99,1669.27,0.59302,0.52699,0.89185,0.56461,0.69193,0.62383,0.5374,0.68821,0.93451,0.94173,3.725e-05,3.725e-05,3.725e-05
100,1685.71,0.57707,0.50164,0.88975,0.59037,0.67919,0.62745,0.53991,0.67948,0.91476,0.94006,2.4875e-05,2.4875e-05,2.4875e-05
